step,lr,train_loss,train_acc,val_acc,val_loss
828,0.0009168417136799108,0.181771,94.1406,97.0100,0.100916
829,0.0009166915873690938,0.157939,94.9219,97.0100,0.100916
830,0.0009165412965566163,0.155112,94.5312,97.0100,0.100916
831,0.0009163908413018109,0.165848,95.3125,97.0100,0.100916
832,0.0009162402216640747,0.216289,92.1875,97.0100,0.100916
833,0.0009160894377028702,0.155025,94.5312,97.0100,0.100916
834,0.0009159384894777245,0.115770,96.4844,97.0100,0.100916
835,0.0009157873770482293,0.169445,94.1406,97.0100,0.100916
836,0.0009156361004740416,0.145348,95.7031,97.0100,0.100916
837,0.0009154846598148831,0.169747,93.3594,97.0100,0.100916
838,0.0009153330551305399,0.164750,94.9219,97.0100,0.100916
839,0.0009151812864808634,0.175242,94.5312,97.0100,0.100916
840,0.0009150293539257693,0.167262,95.7031,97.0100,0.100916
841,0.0009148772575252383,0.181624,93.3594,97.0100,0.100916
842,0.0009147249973393153,0.182433,92.9688,97.0100,0.100916
843,0.0009145725734281107,0.097480,97.2656,97.0100,0.100916
844,0.0009144199858517987,0.167522,92.1875,97.0100,0.100916
845,0.0009142672346706186,0.168901,92.5781,97.0100,0.100916
846,0.0009141143199448741,0.165622,95.3125,97.0100,0.100916
847,0.0009139612417349335,0.167629,93.7500,97.0100,0.100916
848,0.0009138080001012298,0.123742,95.7031,97.0100,0.100916
849,0.0009136545951042601,0.230542,91.7969,97.0100,0.100916
850,0.0009135010268045865,0.142096,94.9219,97.0100,0.100916
851,0.0009133472952628352,0.243048,94.1406,97.0100,0.100916
852,0.0009131934005396971,0.249159,91.7969,97.0100,0.100916
853,0.0009130393426959272,0.114069,97.2656,97.0100,0.100916
854,0.0009128851217923454,0.203471,94.1406,97.0100,0.100916
855,0.0009127307378898353,0.155728,95.7031,97.0100,0.100916
856,0.0009125761910493455,0.157818,94.5312,97.0100,0.100916
857,0.0009124214813318886,0.158997,94.5312,97.0100,0.100916
858,0.0009122666087985415,0.205911,94.5312,97.0100,0.100916
859,0.0009121115735104454,0.215312,94.9219,97.0100,0.100916
860,0.0009119563755288058,0.100032,96.4844,97.0100,0.100916
861,0.0009118010149148924,0.117182,96.4844,97.0100,0.100916
862,0.0009116454917300392,0.080136,98.0469,97.0100,0.100916
863,0.0009114898060356441,0.148185,95.3125,97.0100,0.100916
864,0.0009113339578931693,0.144375,96.8750,97.0100,0.100916
865,0.0009111779473641416,0.148990,95.3125,97.0100,0.100916
866,0.0009110217745101511,0.156460,94.9219,97.0100,0.100916
867,0.0009108654393928525,0.082860,97.6562,97.0100,0.100916
868,0.0009107089420739645,0.102128,97.2656,97.0100,0.100916
869,0.0009105522826152695,0.197043,94.5312,97.0100,0.100916
870,0.0009103954610786146,0.112894,96.4844,97.0100,0.100916
871,0.00091023847752591,0.126563,95.3125,97.0100,0.100916
872,0.0009100813320191307,0.079667,98.4375,97.0100,0.100916
873,0.000909924024620315,0.107391,96.4844,97.0100,0.100916
874,0.0009097665553915655,0.108394,95.3125,97.0100,0.100916
875,0.0009096089243950485,0.221348,91.7969,97.0100,0.100916
876,0.0009094511316929942,0.162964,94.9219,97.0100,0.100916
877,0.0009092931773476968,0.130981,95.7031,97.0100,0.100916
878,0.000909135061421514,0.166468,95.7031,97.0100,0.100916
879,0.0009089767839768675,0.146194,94.5312,97.0100,0.100916
880,0.0009088183450762427,0.081318,97.6562,97.0100,0.100916
881,0.000908659744782189,0.143840,92.9688,97.0100,0.100916
882,0.000908500983157319,0.236233,92.1875,97.0100,0.100916
883,0.0009083420602643095,0.171869,94.1406,97.0100,0.100916
884,0.0009081829761659006,0.188338,95.3125,97.0100,0.100916
885,0.0009080237309248961,0.198915,94.5312,97.0100,0.100916
886,0.0009078643246041637,0.090333,96.8750,97.0100,0.100916
887,0.0009077047572666346,0.188379,94.9219,97.0100,0.100916
888,0.000907545028975303,0.182705,94.5312,97.0100,0.100916
889,0.0009073851397932275,0.246385,92.5781,97.0100,0.100916
890,0.0009072250897835296,0.155724,94.9219,97.0100,0.100916
891,0.0009070648790093946,0.154622,95.3125,97.0100,0.100916
892,0.0009069045075340712,0.116816,95.7031,97.0100,0.100916
893,0.0009067439754208715,0.145729,94.1406,97.0100,0.100916
894,0.000906583282733171,0.229659,94.1406,97.0100,0.100916
895,0.0009064224295344087,0.167971,94.9219,97.0100,0.100916
896,0.0009062614158880869,0.143139,95.7031,97.0100,0.100916
897,0.0009061002418577711,0.150863,94.5312,97.0100,0.100916
898,0.0009059389075070902,0.175590,94.5312,97.0100,0.100916
899,0.0009057774128997367,0.150478,94.9219,97.1400,0.092408
900,0.000905615758099466,0.162303,94.5312,97.1400,0.092408
901,0.0009054539431700969,0.146682,95.3125,97.1400,0.092408
902,0.0009052919681755112,0.182860,94.9219,97.1400,0.092408
903,0.0009051298331796544,0.177391,96.0938,97.1400,0.092408
904,0.0009049675382465344,0.204108,93.7500,97.1400,0.092408
905,0.000904805083440223,0.116888,96.0938,97.1400,0.092408
906,0.0009046424688248546,0.145509,96.4844,97.1400,0.092408
907,0.000904479694464627,0.180975,94.1406,97.1400,0.092408
908,0.0009043167604238009,0.174055,94.5312,97.1400,0.092408
909,0.0009041536667667,0.205568,93.7500,97.1400,0.092408
910,0.0009039904135577112,0.092456,97.2656,97.1400,0.092408
911,0.0009038270008612843,0.152937,95.7031,97.1400,0.092408
912,0.0009036634287419319,0.172168,93.7500,97.1400,0.092408
913,0.0009034996972642297,0.118640,96.4844,97.1400,0.092408
914,0.0009033358064928164,0.103798,96.0938,97.1400,0.092408
915,0.0009031717564923935,0.098158,96.4844,97.1400,0.092408
916,0.0009030075473277253,0.158810,96.0938,97.1400,0.092408
917,0.0009028431790636389,0.193837,92.9688,97.1400,0.092408
918,0.0009026786517650244,0.129271,95.3125,97.1400,0.092408
919,0.0009025139654968345,0.118154,94.5312,97.1400,0.092408
920,0.0009023491203240848,0.129139,97.6562,97.1400,0.092408
921,0.0009021841163118534,0.109076,96.8750,97.1400,0.092408
922,0.0009020189535252813,0.161494,96.0938,97.1400,0.092408
923,0.0009018536320295724,0.175764,94.5312,97.1400,0.092408
924,0.0009016881518899928,0.086835,96.4844,97.1400,0.092408
925,0.0009015225131718716,0.110963,96.8750,97.1400,0.092408
926,0.0009013567159406001,0.126904,96.8750,97.1400,0.092408
927,0.0009011907602616326,0.137488,95.7031,97.1400,0.092408
928,0.0009010246462004856,0.080074,98.4375,97.1400,0.092408
929,0.0009008583738227385,0.156661,94.5312,97.1400,0.092408
930,0.000900691943194033,0.124592,95.3125,97.1400,0.092408
931,0.0009005253543800731,0.126589,95.7031,97.1400,0.092408
932,0.0009003586074466255,0.128017,95.3125,97.1400,0.092408
933,0.0009001917024595193,0.178016,95.7031,97.1400,0.092408
934,0.0009000246394846459,0.209909,94.5312,97.1400,0.092408
935,0.0008998574185879593,0.168381,95.3125,97.1400,0.092408
936,0.0008996900398354755,0.089744,97.2656,97.1400,0.092408
937,0.0008995225032932728,0.142827,93.7500,97.1400,0.092408
938,0.0008993548090274922,0.150106,94.9219,97.1400,0.092408
939,0.0008991869571043366,0.149170,94.5312,97.1400,0.092408
940,0.0008990189475900716,0.168972,95.3125,97.1400,0.092408
941,0.0008988507805510243,0.155041,94.9219,97.1400,0.092408
942,0.0008986824560535847,0.103127,96.4844,97.1400,0.092408
943,0.0008985139741642044,0.167273,94.9219,97.1400,0.092408
944,0.0008983453349493974,0.212348,93.3594,97.1400,0.092408
945,0.00089817653847574,0.101904,96.8750,97.1400,0.092408
946,0.0008980075848098702,0.122188,97.2656,97.1400,0.092408
947,0.0008978384740184883,0.115330,96.4844,97.1400,0.092408
948,0.0008976692061683564,0.069470,98.0469,97.1400,0.092408
949,0.0008974997813262992,0.076635,98.0469,97.1400,0.092408
950,0.0008973301995592023,0.142638,95.3125,97.1400,0.092408
951,0.0008971604609340145,0.122303,96.0938,97.1400,0.092408
952,0.0008969905655177457,0.106525,97.2656,97.1400,0.092408
953,0.0008968205133774677,0.110599,97.2656,97.1400,0.092408
954,0.0008966503045803147,0.126638,95.7031,97.1400,0.092408
955,0.0008964799391934823,0.101397,97.2656,97.1400,0.092408
956,0.000896309417284228,0.090028,96.8750,97.1400,0.092408
957,0.0008961387389198712,0.137379,96.4844,97.1400,0.092408
958,0.0008959679041677932,0.085001,97.6562,97.1400,0.092408
959,0.0008957969130954365,0.144596,95.7031,97.1400,0.092408
960,0.0008956257657703059,0.140267,93.7500,97.1400,0.092408
961,0.0008954544622599678,0.169770,95.3125,97.1400,0.092408
962,0.0008952830026320498,0.126426,95.3125,97.1400,0.092408
963,0.0008951113869542415,0.115111,96.0938,97.1400,0.092408
964,0.0008949396152942943,0.118024,96.8750,97.1400,0.092408
965,0.0008947676877200207,0.187407,93.7500,97.1400,0.092408
966,0.0008945956042992949,0.261131,93.3594,97.1400,0.092408
967,0.000894423365100053,0.116744,96.0938,97.1400,0.092408
968,0.000894250970190292,0.196518,94.5312,97.1400,0.092408
969,0.000894078419638071,0.201606,92.9688,97.1400,0.092408
970,0.00089390571351151,0.079486,97.2656,97.1400,0.092408
971,0.0008937328518787907,0.105803,97.2656,97.1400,0.092408
972,0.000893559834808156,0.113391,96.0938,97.1400,0.092408
973,0.0008933866623679107,0.135089,96.0938,97.1400,0.092408
974,0.0008932133346264201,0.202154,91.7969,97.1400,0.092408
975,0.0008930398516521116,0.097728,96.8750,97.1400,0.092408
976,0.0008928662135134733,0.123887,97.2656,97.1400,0.092408
977,0.0008926924202790547,0.205394,93.3594,97.1400,0.092408
978,0.0008925184720174668,0.165967,95.7031,97.1400,0.092408
979,0.0008923443687973816,0.204952,91.7969,97.1400,0.092408
980,0.0008921701106875323,0.139136,95.7031,97.1400,0.092408
981,0.0008919956977567132,0.150655,96.0938,97.1400,0.092408
982,0.0008918211300737798,0.141380,94.9219,97.1400,0.092408
983,0.0008916464077076486,0.105313,96.8750,97.1400,0.092408
984,0.0008914715307272972,0.104831,96.4844,97.1400,0.092408
985,0.0008912964992017644,0.144611,95.7031,97.1400,0.092408
986,0.0008911213132001498,0.196089,93.7500,97.1400,0.092408
987,0.000890945972791614,0.147459,95.3125,97.1400,0.092408
988,0.0008907704780453786,0.127334,95.3125,97.1400,0.092408
989,0.0008905948290307264,0.123331,95.7031,97.1400,0.092408
990,0.0008904190258170005,0.150679,94.9219,97.1400,0.092408
991,0.0008902430684736055,0.127139,96.0938,97.1400,0.092408
992,0.0008900669570700065,0.170510,95.3125,97.1400,0.092408
993,0.0008898906916757292,0.124644,96.0938,97.1400,0.092408
994,0.0008897142723603609,0.159319,95.3125,97.1400,0.092408
995,0.0008895376991935489,0.135237,94.1406,97.1400,0.092408
996,0.0008893609722450014,0.160771,95.3125,97.1400,0.092408
997,0.0008891840915844874,0.118582,94.5312,97.1400,0.092408
998,0.0008890070572818366,0.165635,93.3594,97.1400,0.092408
999,0.0008888298694069397,0.178307,96.0938,96.6700,0.108325
1000,0.0008886525280297472,0.154666,95.3125,96.6700,0.108325
1001,0.0008884750332202709,0.083075,96.8750,96.6700,0.108325
1002,0.0008882973850485828,0.146596,96.0938,96.6700,0.108325
1003,0.0008881195835848157,0.125135,94.9219,96.6700,0.108325
1004,0.0008879416288991627,0.127270,96.0938,96.6700,0.108325
1005,0.0008877635210618776,0.161386,94.9219,96.6700,0.108325
1006,0.0008875852601432747,0.166008,95.3125,96.6700,0.108325
1007,0.0008874068462137282,0.125337,97.6562,96.6700,0.108325
1008,0.0008872282793436733,0.125176,96.4844,96.6700,0.108325
1009,0.0008870495596036053,0.205887,95.7031,96.6700,0.108325
1010,0.0008868706870640801,0.168041,95.3125,96.6700,0.108325
1011,0.0008866916617957137,0.129244,97.2656,96.6700,0.108325
1012,0.0008865124838691822,0.176361,94.5312,96.6700,0.108325
1013,0.0008863331533552225,0.178256,94.1406,96.6700,0.108325
1014,0.0008861536703246313,0.212528,92.9688,96.6700,0.108325
1015,0.0008859740348482656,0.091448,97.2656,96.6700,0.108325
1016,0.0008857942469970428,0.112561,95.7031,96.6700,0.108325
1017,0.0008856143068419403,0.111982,96.0938,96.6700,0.108325
1018,0.0008854342144539955,0.133664,94.1406,96.6700,0.108325
1019,0.000885253969904306,0.170318,94.5312,96.6700,0.108325
1020,0.0008850735732640297,0.138159,96.0938,96.6700,0.108325
1021,0.0008848930246043841,0.137916,95.3125,96.6700,0.108325
1022,0.000884712323996647,0.155500,94.9219,96.6700,0.108325
1023,0.0008845314715121563,0.111886,95.7031,96.6700,0.108325
1024,0.0008843504672223095,0.163687,94.5312,96.6700,0.108325
1025,0.0008841693111985644,0.110919,97.2656,96.6700,0.108325
1026,0.0008839880035124383,0.092748,96.8750,96.6700,0.108325
1027,0.0008838065442355089,0.078782,97.2656,96.6700,0.108325
1028,0.0008836249334394133,0.205998,92.9688,96.6700,0.108325
1029,0.0008834431711958483,0.138568,94.5312,96.6700,0.108325
1030,0.0008832612575765713,0.165518,96.0938,96.6700,0.108325
1031,0.0008830791926533986,0.158949,95.7031,96.6700,0.108325
1032,0.0008828969764982065,0.115964,96.0938,96.6700,0.108325
1033,0.0008827146091829311,0.190648,94.1406,96.6700,0.108325
1034,0.0008825320907795683,0.140784,97.2656,96.6700,0.108325
1035,0.0008823494213601733,0.147606,95.3125,96.6700,0.108325
1036,0.000882166600996861,0.145389,95.3125,96.6700,0.108325
1037,0.0008819836297618062,0.166674,96.4844,96.6700,0.108325
1038,0.000881800507727243,0.161193,96.4844,96.6700,0.108325
1039,0.000881617234965465,0.119107,95.7031,96.6700,0.108325
1040,0.0008814338115488255,0.169496,94.1406,96.6700,0.108325
1041,0.000881250237549737,0.171134,94.5312,96.6700,0.108325
1042,0.0008810665130406717,0.097307,96.4844,96.6700,0.108325
1043,0.0008808826380941611,0.142575,94.5312,96.6700,0.108325
1044,0.0008806986127827963,0.133902,96.4844,96.6700,0.108325
1045,0.0008805144371792272,0.149641,94.1406,96.6700,0.108325
1046,0.0008803301113561636,0.106724,97.6562,96.6700,0.108325
1047,0.0008801456353863746,0.156587,93.3594,96.6700,0.108325
1048,0.0008799610093426881,0.109831,96.8750,96.6700,0.108325
1049,0.0008797762332979918,0.200393,93.7500,96.6700,0.108325
1050,0.0008795913073252322,0.153404,95.3125,96.6700,0.108325
1051,0.000879406231497415,0.136339,95.7031,96.6700,0.108325
1052,0.0008792210058876056,0.159786,93.7500,96.6700,0.108325
1053,0.0008790356305689278,0.131185,96.0938,96.6700,0.108325
1054,0.000878850105614565,0.139044,95.7031,96.6700,0.108325
1055,0.0008786644310977594,0.082654,97.2656,96.6700,0.108325
1056,0.0008784786070918125,0.112192,96.4844,96.6700,0.108325
1057,0.0008782926336700845,0.143887,96.8750,96.6700,0.108325
1058,0.0008781065109059949,0.163498,94.1406,96.6700,0.108325
1059,0.0008779202388730221,0.144428,95.3125,96.6700,0.108325
1060,0.0008777338176447031,0.084819,97.2656,96.6700,0.108325
1061,0.0008775472472946342,0.130902,97.2656,96.6700,0.108325
1062,0.0008773605278964706,0.121513,94.9219,96.6700,0.108325
1063,0.0008771736595239258,0.115851,97.6562,96.6700,0.108325
1064,0.0008769866422507725,0.133677,95.7031,96.6700,0.108325
1065,0.0008767994761508424,0.142845,94.9219,96.6700,0.108325
1066,0.0008766121612980256,0.104039,96.0938,96.6700,0.108325
1067,0.0008764246977662711,0.183898,95.3125,96.6700,0.108325
1068,0.0008762370856295865,0.107041,97.6562,96.6700,0.108325
1069,0.000876049324962038,0.164717,96.0938,96.6700,0.108325
1070,0.0008758614158377505,0.145342,95.3125,96.6700,0.108325
1071,0.0008756733583309078,0.161929,94.9219,96.6700,0.108325
1072,0.0008754851525157519,0.128919,96.0938,96.6700,0.108325
1073,0.0008752967984665836,0.111387,96.8750,96.6700,0.108325
1074,0.0008751082962577617,0.086669,97.2656,96.6700,0.108325
1075,0.0008749196459637042,0.144391,94.9219,96.6700,0.108325
1076,0.0008747308476588873,0.098321,98.0469,96.6700,0.108325
1077,0.0008745419014178453,0.120276,95.7031,96.6700,0.108325
1078,0.0008743528073151715,0.108088,97.6562,96.6700,0.108325
1079,0.0008741635654255171,0.150210,95.3125,96.6700,0.108325
1080,0.0008739741758235918,0.117636,96.4844,96.6700,0.108325
1081,0.0008737846385841635,0.122992,97.6562,96.6700,0.108325
1082,0.0008735949537820588,0.099414,96.8750,96.6700,0.108325
1083,0.0008734051214921621,0.135961,95.7031,96.6700,0.108325
1084,0.0008732151417894161,0.103115,96.8750,96.6700,0.108325
1085,0.0008730250147488218,0.170653,93.7500,96.6700,0.108325
1086,0.0008728347404454385,0.222826,92.1875,96.6700,0.108325
1087,0.0008726443189543832,0.177706,95.7031,96.6700,0.108325
1088,0.0008724537503508316,0.120692,95.7031,96.6700,0.108325
1089,0.000872263034710017,0.167326,94.1406,96.6700,0.108325
1090,0.0008720721721072308,0.170246,95.3125,96.6700,0.108325
1091,0.000871881162617823,0.131051,96.0938,96.6700,0.108325
1092,0.0008716900063172005,0.109117,96.8750,96.6700,0.108325
1093,0.0008714987032808293,0.111235,96.0938,96.6700,0.108325
1094,0.0008713072535842324,0.135686,95.3125,96.6700,0.108325
1095,0.0008711156573029913,0.192541,95.3125,96.6700,0.108325
1096,0.0008709239145127453,0.123429,95.3125,96.6700,0.108325
1097,0.0008707320252891912,0.148567,95.7031,96.6700,0.108325
1098,0.000870539989708084,0.206720,94.5312,96.6700,0.108325
1099,0.0008703478078452361,0.172736,93.7500,97.4600,0.086402
1100,0.000870155479776518,0.150405,94.5312,97.4600,0.086402
1101,0.0008699630055778578,0.131648,95.7031,97.4600,0.086402
1102,0.0008697703853252413,0.166666,96.0938,97.4600,0.086402
1103,0.0008695776190947117,0.132645,96.4844,97.4600,0.086402
1104,0.0008693847069623702,0.197759,93.7500,97.4600,0.086402
1105,0.0008691916490043755,0.088423,97.2656,97.4600,0.086402
1106,0.0008689984452969438,0.136038,95.7031,97.4600,0.086402
1107,0.0008688050959163488,0.126457,95.3125,97.4600,0.086402
1108,0.0008686116009389218,0.177550,94.5312,97.4600,0.086402
1109,0.0008684179604410517,0.090577,97.2656,97.4600,0.086402
1110,0.0008682241744991844,0.117787,96.0938,97.4600,0.086402
1111,0.0008680302431898237,0.130418,97.2656,97.4600,0.086402
1112,0.0008678361665895308,0.129513,95.7031,97.4600,0.086402
1113,0.0008676419447749236,0.133112,96.4844,97.4600,0.086402
1114,0.0008674475778226782,0.129866,96.0938,97.4600,0.086402
1115,0.0008672530658095275,0.113745,95.7031,97.4600,0.086402
1116,0.0008670584088122616,0.194661,94.9219,97.4600,0.086402
1117,0.0008668636069077282,0.134889,94.9219,97.4600,0.086402
1118,0.000866668660172832,0.108170,96.8750,97.4600,0.086402
1119,0.0008664735686845347,0.086994,96.8750,97.4600,0.086402
1120,0.0008662783325198555,0.214138,91.7969,97.4600,0.086402
1121,0.0008660829517558704,0.153505,95.7031,97.4600,0.086402
1122,0.0008658874264697128,0.153694,94.9219,97.4600,0.086402
1123,0.0008656917567385729,0.115917,96.4844,97.4600,0.086402
1124,0.000865495942639698,0.051798,98.8281,97.4600,0.086402
1125,0.0008652999842503925,0.147018,96.0938,97.4600,0.086402
1126,0.0008651038816480175,0.093842,96.8750,97.4600,0.086402
1127,0.0008649076349099913,0.111882,96.4844,97.4600,0.086402
1128,0.000864711244113789,0.131291,95.7031,97.4600,0.086402
1129,0.0008645147093369425,0.129633,95.7031,97.4600,0.086402
1130,0.0008643180306570409,0.150256,94.5312,97.4600,0.086402
1131,0.0008641212081517294,0.120066,94.9219,97.4600,0.086402
1132,0.0008639242418987108,0.126441,96.8750,97.4600,0.086402
1133,0.0008637271319757439,0.198946,93.7500,97.4600,0.086402
1134,0.0008635298784606448,0.140486,96.0938,97.4600,0.086402
1135,0.0008633324814312862,0.141449,96.4844,97.4600,0.086402
1136,0.000863134940965597,0.124379,95.7031,97.4600,0.086402
1137,0.0008629372571415631,0.101139,96.8750,97.4600,0.086402
1138,0.000862739430037227,0.080237,97.2656,97.4600,0.086402
1139,0.0008625414597306882,0.183053,95.3125,97.4600,0.086402
1140,0.0008623433463001012,0.130780,96.0938,97.4600,0.086402
1141,0.0008621450898236789,0.128935,96.8750,97.4600,0.086402
1142,0.0008619466903796897,0.110561,96.0938,97.4600,0.086402
1143,0.0008617481480464582,0.101029,96.4844,97.4600,0.086402
1144,0.000861549462902366,0.159704,94.5312,97.4600,0.086402
1145,0.0008613506350258508,0.150616,95.7031,97.4600,0.086402
1146,0.0008611516644954068,0.104512,96.8750,97.4600,0.086402
1147,0.0008609525513895843,0.096290,96.0938,97.4600,0.086402
1148,0.0008607532957869901,0.107432,96.8750,97.4600,0.086402
1149,0.0008605538977662869,0.142919,96.0938,97.4600,0.086402
1150,0.0008603543574061943,0.123928,96.0938,97.4600,0.086402
1151,0.0008601546747854873,0.109462,97.2656,97.4600,0.086402
1152,0.0008599548499829975,0.159266,94.5312,97.4600,0.086402
1153,0.0008597548830776129,0.088613,97.2656,97.4600,0.086402
1154,0.0008595547741482767,0.076720,96.4844,97.4600,0.086402
1155,0.0008593545232739892,0.133337,96.0938,97.4600,0.086402
1156,0.0008591541305338063,0.090774,97.2656,97.4600,0.086402
1157,0.0008589535960068396,0.121545,95.7031,97.4600,0.086402
1158,0.000858752919772257,0.098834,97.2656,97.4600,0.086402
1159,0.0008585521019092824,0.209399,93.7500,97.4600,0.086402
1160,0.0008583511424971954,0.117629,96.0938,97.4600,0.086402
1161,0.0008581500416153316,0.102916,96.8750,97.4600,0.086402
1162,0.0008579487993430828,0.158954,94.1406,97.4600,0.086402
1163,0.0008577474157598958,0.125293,96.8750,97.4600,0.086402
1164,0.0008575458909452738,0.104150,96.8750,97.4600,0.086402
1165,0.0008573442249787755,0.103545,95.7031,97.4600,0.086402
1166,0.0008571424179400158,0.127624,96.0938,97.4600,0.086402
1167,0.0008569404699086645,0.092372,96.4844,97.4600,0.086402
1168,0.0008567383809644478,0.140053,96.0938,97.4600,0.086402
1169,0.0008565361511871471,0.121677,95.7031,97.4600,0.086402
1170,0.0008563337806565993,0.115153,96.0938,97.4600,0.086402
1171,0.0008561312694526976,0.137512,96.4844,97.4600,0.086402
1172,0.0008559286176553896,0.194113,95.3125,97.4600,0.086402
1173,0.0008557258253446793,0.160272,94.1406,97.4600,0.086402
1174,0.000855522892600626,0.084538,98.4375,97.4600,0.086402
1175,0.0008553198195033442,0.185107,95.3125,97.4600,0.086402
1176,0.0008551166061330039,0.167064,95.7031,97.4600,0.086402
1177,0.0008549132525698307,0.117728,95.3125,97.4600,0.086402
1178,0.0008547097588941053,0.142705,94.9219,97.4600,0.086402
1179,0.0008545061251861637,0.114332,96.0938,97.4600,0.086402
1180,0.0008543023515263973,0.147380,96.0938,97.4600,0.086402
1181,0.0008540984379952527,0.100870,97.2656,97.4600,0.086402
1182,0.0008538943846732318,0.155883,94.5312,97.4600,0.086402
1183,0.0008536901916408916,0.194621,93.3594,97.4600,0.086402
1184,0.0008534858589788441,0.163769,95.3125,97.4600,0.086402
1185,0.0008532813867677569,0.114377,97.6562,97.4600,0.086402
1186,0.0008530767750883521,0.159459,95.3125,97.4600,0.086402
1187,0.0008528720240214074,0.079817,98.8281,97.4600,0.086402
1188,0.0008526671336477552,0.095733,97.6562,97.4600,0.086402
1189,0.0008524621040482828,0.145912,94.9219,97.4600,0.086402
1190,0.000852256935303933,0.109332,96.8750,97.4600,0.086402
1191,0.0008520516274957028,0.184380,95.3125,97.4600,0.086402
1192,0.0008518461807046447,0.069826,97.2656,97.4600,0.086402
1193,0.0008516405950118656,0.092361,96.8750,97.4600,0.086402
1194,0.0008514348704985277,0.191497,94.9219,97.4600,0.086402
1195,0.0008512290072458477,0.074584,97.2656,97.4600,0.086402
1196,0.0008510230053350973,0.077532,98.4375,97.4600,0.086402
1197,0.0008508168648476026,0.064928,98.4375,97.4600,0.086402
1198,0.0008506105858647446,0.112059,96.8750,97.4600,0.086402
1199,0.0008504041684679591,0.156701,95.7031,97.1200,0.091657
1200,0.0008501976127387364,0.093126,96.8750,97.1200,0.091657
1201,0.0008499909187586214,0.127369,96.0938,97.1200,0.091657
1202,0.0008497840866092134,0.091681,96.4844,97.1200,0.091657
1203,0.0008495771163721669,0.140574,95.7031,97.1200,0.091657
1204,0.00084937000812919,0.086624,96.0938,97.1200,0.091657
1205,0.0008491627619620462,0.169512,94.9219,97.1200,0.091657
1206,0.0008489553779525526,0.193990,94.9219,97.1200,0.091657
1207,0.0008487478561825814,0.078742,96.8750,97.1200,0.091657
1208,0.0008485401967340588,0.146120,95.7031,97.1200,0.091657
1209,0.0008483323996889654,0.168338,94.9219,97.1200,0.091657
1210,0.0008481244651293364,0.166515,95.3125,97.1200,0.091657
1211,0.0008479163931372609,0.159545,93.3594,97.1200,0.091657
1212,0.0008477081837948824,0.108830,95.3125,97.1200,0.091657
1213,0.0008474998371843988,0.074014,97.6562,97.1200,0.091657
1214,0.0008472913533880619,0.115484,96.4844,97.1200,0.091657
1215,0.0008470827324881778,0.184327,94.9219,97.1200,0.091657
1216,0.000846873974567107,0.140613,96.4844,97.1200,0.091657
1217,0.0008466650797072633,0.121406,96.0938,97.1200,0.091657
1218,0.0008464560479911155,0.126545,96.0938,97.1200,0.091657
1219,0.000846246879501186,0.157467,95.7031,97.1200,0.091657
1220,0.0008460375743200508,0.091171,96.4844,97.1200,0.091657
1221,0.0008458281325303409,0.152412,95.3125,97.1200,0.091657
1222,0.0008456185542147401,0.166070,95.3125,97.1200,0.091657
1223,0.0008454088394559868,0.137610,95.3125,97.1200,0.091657
1224,0.0008451989883368732,0.183864,94.9219,97.1200,0.091657
1225,0.0008449890009402449,0.114231,96.0938,97.1200,0.091657
1226,0.0008447788773490016,0.127078,96.8750,97.1200,0.091657
1227,0.0008445686176460971,0.184190,94.1406,97.1200,0.091657
1228,0.0008443582219145384,0.164748,95.3125,97.1200,0.091657
1229,0.0008441476902373863,0.112676,95.3125,97.1200,0.091657
1230,0.0008439370226977556,0.179793,95.7031,97.1200,0.091657
1231,0.0008437262193788142,0.135415,96.8750,97.1200,0.091657
1232,0.0008435152803637844,0.091188,97.2656,97.1200,0.091657
1233,0.000843304205735941,0.135868,96.4844,97.1200,0.091657
1234,0.0008430929955786134,0.117984,96.8750,97.1200,0.091657
1235,0.0008428816499751837,0.106918,96.4844,97.1200,0.091657
1236,0.000842670169009088,0.104957,96.4844,97.1200,0.091657
1237,0.0008424585527638154,0.122812,96.4844,97.1200,0.091657
1238,0.000842246801322909,0.079360,97.6562,97.1200,0.091657
1239,0.0008420349147699646,0.139065,96.0938,97.1200,0.091657
1240,0.0008418228931886318,0.074496,98.0469,97.1200,0.091657
1241,0.0008416107366626134,0.122857,95.7031,97.1200,0.091657
1242,0.0008413984452756652,0.176974,94.1406,97.1200,0.091657
1243,0.0008411860191115968,0.163721,93.7500,97.1200,0.091657
1244,0.0008409734582542706,0.108598,95.7031,97.1200,0.091657
1245,0.0008407607627876021,0.185939,94.1406,97.1200,0.091657
1246,0.0008405479327955601,0.119311,96.4844,97.1200,0.091657
1247,0.0008403349683621667,0.116513,95.7031,97.1200,0.091657
1248,0.0008401218695714968,0.164789,94.1406,97.1200,0.091657
1249,0.0008399086365076785,0.159048,95.3125,97.1200,0.091657
1250,0.0008396952692548926,0.145351,95.3125,97.1200,0.091657
1251,0.0008394817678973734,0.233019,94.1406,97.1200,0.091657
1252,0.0008392681325194077,0.142584,96.4844,97.1200,0.091657
1253,0.0008390543632053353,0.120190,97.2656,97.1200,0.091657
1254,0.0008388404600395491,0.115461,96.4844,97.1200,0.091657
1255,0.0008386264231064946,0.133458,95.7031,97.1200,0.091657
1256,0.0008384122524906703,0.133398,96.0938,97.1200,0.091657
1257,0.0008381979482766271,0.106761,95.7031,97.1200,0.091657
